{1009_(2.4.1)},{1011_(2.4.2)},{1010_(2.4.3)},{1014_(2.4.4)},{1015_(2.4.5)},{1036_(2.4.6)},{1001_(2.4.7)},{1028_(2.4.8)},{1029_(2.4.9)},{1013_(2.4.10)},{1029_(2.4.11)},{1004_(2.4.12)},{1006_(2.4.13)},{1000_(2.4.14)},{1002_(2.4.15)},{1003_(2.4.16)},{SubCriticalFlow_(2.3.1)},{2fCriticalFlow_(2.3.2)},{BreakOpening_(2.3.3)},{ACC-C-liqVol_(2.3.4)},{ACC-H-liqVol_(2.3.5)},{ACC-C-GPress_(2.3.6)},{ACC-H-GPress_(2.3.7)},{ACC-Temp_(2.3.8)},{ACC-C-ILRes_(2.3.9)},{ACC-H-ILRes_(2.3.10)},{CorePower_(2.2.1)},{PSPressure_(2.2.2)},{InitLoopFlowA_(2.2.3)},{InitLoopFlowB_(2.2.4)},{SSPressureAB_(2.2.5)},{SGFeedTempAB_(2.2.6)},{CCFL_(2.1.1)},{CCFL_(2.1.2)},{CCFL_(2.1.3)},{CCFL_(2.1.4)},{CCFL_(2.1.5)},{CCFL_(2.1.6)},{CoreUppHSFA_(2.1.7)},{CoreLLtoHLD_(2.1.8)}
1.092741118,0.930521198,-45.73451889,0.890538236,0.971920055,0.993327602,0.99375756,0.94611727,1.00564364,1.033005753,0.921042708,1.107441319,1.002900281,1.04532319,1.036672394,1.140889832,0.967491783,1.15673064,1.100176098,0.583305347,14.85267093,1.00994426,1.007286009,0.980965569,0.999118629,1.021339471,0.992457654,0.992967746,1.024421056,0.995990745,1.004783589,1.015021788,1.213032869,1.545220629,0.962643605,2.286455132,0.937791196,1.331108185,0.995410444,0.997979781
0.999295967,1.000597467,14.6716677,0.943462926,0.9813164,0.96160495,0.943872521,0.973683385,1.035815775,1.069335836,0.997104175,1.146842359,0.982564617,1.013821572,0.937491753,1.134132628,1.189300766,0.903656255,1.028755485,0.79928587,10.36677579,1.005279587,1.002832928,0.987553578,1.13822603,1.042152997,1.000634366,0.997184476,0.986803429,0.994958937,0.996356755,1.000150723,1.101418119,1.034317993,0.910143829,2.118036298,0.912446158,1.33391671,1.041296554,0.954033176
0.985912927,1.116011085,0.446744939,0.979002913,1.090860147,0.88352663,0.954174236,0.974318182,0.99886716,1.142935138,0.876728181,1.078554987,0.92760685,1.047762797,1.168025699,1.072919273,1.188701106,1.060673594,0.8033922,0.971965434,3.609753119,1.003933321,1.006600111,0.98785415,1.154191004,1.121136922,0.999806367,1.009380727,1.018791903,1.003889466,0.994634407,1.00289323,1.548910844,1.5484482,0.939720858,2.009048055,1.09545903,1.474886085,1.000307086,0.964506396
0.873470141,1.058139118,17.53142385,0.965236762,0.962972333,1.121964322,0.804752076,0.937724565,1.032128367,0.943706085,1.076521089,1.070046447,0.964931795,1.011818266,0.890288955,1.016670464,1.106795423,1.101942305,0.779191826,0.912101237,10.52081827,1.002029721,1.002898947,0.978173127,1.165409889,0.830637802,1.016373918,0.998119868,0.994451162,0.994764625,1.004646264,1.010173212,1.247318393,1.036028151,1.018186627,3.048717089,0.947521011,1.073895794,1.040667201,1.027944336
0.993501412,0.972718335,7.871383335,1.035140034,1.029560253,1.038036529,1.099070573,1.182907256,0.991995188,0.914900882,0.866032039,1.108994659,0.986682686,0.950208453,0.979156588,1.020911449,1.168405558,0.868872208,0.838954725,1.022358305,6.270830289,0.996320951,1.000500339,0.998308617,0.813990397,1.034929565,1.013394598,0.983230028,1.00831259,1.005711388,0.995272035,0.997567785,0.957282041,1.499422386,0.917867571,3.006805271,1.097386854,1.107415319,0.994735339,0.949519821
1.108930916,0.940483323,-27.78834978,0.897302018,0.918780147,1.148504919,1.051424054,1.058303788,0.914842424,0.996295897,0.858570341,1.107792225,0.924659823,1.058461847,0.914152536,0.988230952,1.156488976,1.166769891,1.1447044,0.939586033,8.406187325,0.997913828,1.009298274,1.020593724,1.047273064,0.916311133,1.011063428,1.005736556,0.981675743,1.013643232,0.997235001,1.003370605,1.217980904,1.050962544,0.982224609,1.339419709,1.086464424,1.27945285,0.99915246,0.964658351
1.182756052,1.03042729,20.93663145,1.082019493,0.86245436,1.045651532,1.019362777,1.112043571,0.998627893,1.033762681,0.982546105,1.021773654,1.14029692,0.979876245,1.035159648,1.028012035,0.881545215,0.817985609,0.844823437,0.621148917,5.129899837,1.005684435,1.009426056,0.971296745,1.030164818,0.871673166,0.999094213,0.980091396,0.988026377,0.988890251,0.991037079,0.991279645,1.406287987,1.507637832,0.966120921,3.068395366,1.08356672,1.11085017,0.92759066,0.9400752
0.968243711,1.090188325,24.15622497,0.897747217,0.880472851,1.077035684,0.906573349,1.124688758,0.959064469,0.897244648,1.053581245,0.914938192,0.940637785,0.974690845,1.133653761,1.104091026,1.115612298,1.066379171,1.112895256,0.730443041,12.73587214,1.003484922,1.000808196,1.022541266,0.804540783,0.981658934,0.999845351,0.991371958,1.006645206,1.022017146,0.983172149,0.994387088,1.385421044,1.318398488,0.968662843,3.003332735,0.996749813,1.131873355,0.996577433,0.902841552
1.101996646,0.84870042,7.359938421,0.857299153,1.034624443,0.953728329,0.898958595,0.938286949,0.977617401,0.879021831,1.067519131,1.02699821,0.86821383,0.882139774,1.156582726,0.984835881,1.147518634,0.84996382,0.855320173,1.343050068,2.537484739,1.001680564,1.003580624,1.017803362,0.863852674,1.182297005,1.005946953,0.999733299,1.026446185,0.994982738,1.004856225,0.987267544,1.182029622,1.769951582,1.015987148,3.168857182,1.066389335,1.245976786,0.939728782,1.010990363
0.883855473,1.04985888,36.84567775,0.964853317,1.054885783,0.98591238,0.920532326,0.999891246,1.196582627,0.971064957,1.014065954,1.019048617,1.126005743,1.054267606,1.127617232,1.062963182,1.171459135,1.18561863,0.968377748,1.016883335,13.63638073,1.005138277,0.994168788,0.997276731,0.978871625,1.129195037,1.012772162,0.989117842,1.021477161,0.996516928,1.002126583,1.016961025,1.191108284,1.585962913,0.907046611,2.59226911,1.075337566,1.051630846,1.030339911,0.970451265
1.06602017,0.836376604,-7.720103208,1.077905016,1.053651973,0.990222642,1.001529856,0.911310179,0.945895763,0.909837005,1.032519074,1.066563196,1.108027799,1.022861631,1.044588799,1.020084439,1.138650087,1.056992016,1.149858597,0.727702322,10.19978757,1.008842378,1.000518518,0.984164287,0.982544561,1.028346611,1.013388893,1.000227839,0.992714841,1.021082049,1.005424381,0.981029522,1.102699918,1.805598621,1.027101927,2.711486078,1.000136668,1.217517501,1.042989157,1.028887404
0.998523341,1.04679508,-42.35005343,0.911425624,1.186570372,0.99106913,1.011833651,1.065995461,1.047847957,0.820983585,1.0866561,0.961669171,1.128747839,1.009912964,1.115694664,1.089488123,1.092086052,1.109099264,0.99149706,1.199258969,7.957307693,0.992892043,0.9937583,0.973143162,0.986452343,1.051040984,0.999952029,1.00264273,0.991001788,1.0069117,1.007908445,0.987538689,1.246112761,1.076546874,1.019404205,3.151649731,1.001905052,1.190644242,0.984960832,0.948236573
1.080051698,1.016614385,-32.63055718,1.000767206,0.843591035,1.079132896,0.887903133,0.993453047,0.887590464,0.988211004,0.94437407,1.082122056,1.015613662,1.079940829,0.847651822,1.001547895,1.182109736,0.897224314,0.900030833,0.713438051,12.9479895,1.006899821,1.006678793,0.981160457,0.921223862,0.910831151,1.010398576,0.986646612,0.987660575,1.000402912,1.003736638,1.012293035,1.097367497,1.658478966,1.026656191,2.427784774,1.074690724,1.268021198,1.018129084,0.987412532
0.959411233,1.026379078,-19.12766387,0.98827894,0.954181379,1.033659393,0.993509129,0.843300913,1.055326026,1.026987886,1.099680337,0.968352434,1.021134162,1.169547958,1.030118541,0.91377488,0.901725093,1.188710174,1.018474097,0.589948373,10.60465305,1.009070621,1.001137458,1.015348139,0.802928391,1.088937608,1.000908614,0.987486273,1.022850964,1.004658208,0.996472934,1.01116249,0.984664283,1.421998709,0.997380433,1.713501611,0.929587061,1.20096856,1.019152094,1.044685156
0.998223287,0.915393578,-2.997132587,1.143391582,1.077952282,1.113678132,0.99155798,1.080892285,0.961971686,1.103899304,0.919718018,0.967384886,1.089424043,1.039816422,1.041501903,1.109881632,1.037940031,1.191505254,0.90644727,0.889397802,3.817226508,1.007667139,0.993147029,1.020179741,0.815018006,1.03913024,1.002888766,0.998435992,1.007989876,1.004256178,1.00806929,0.990918171,1.169619669,1.156391539,1.030207592,2.023072659,0.937088121,1.348074198,1.036070228,0.920559381
1.004081323,1.007207483,16.5782863,1.109472548,0.984151017,0.942331508,0.905633164,1.048977056,1.004036018,0.887529063,1.060249071,0.929354158,0.939638573,1.000640561,0.944229233,0.943246314,1.011569152,0.95429202,0.984981078,0.877047428,13.2948064,1.007011194,0.998393876,0.976372728,0.825888324,0.913746298,0.993523213,0.996328406,1.006383673,0.985179741,1.005946105,0.992350621,1.499462171,1.486677877,0.917464608,2.588020441,1.072025259,1.584175518,1.003324425,1.02816462
1.118724906,0.981751135,7.78215729,1.027426259,1.004490038,0.975178268,0.948555556,0.978847105,1.051940542,1.003912159,1.052685153,1.061608721,1.048058052,1.099174684,1.01361471,0.838821506,1.01607596,0.865985356,0.869079329,1.062378172,7.960792231,1.00709978,1.005217022,1.025311106,1.11313833,0.868168772,0.994730034,1.017012055,1.00575773,1.021404474,1.008931138,1.003249258,1.442755195,1.7423858,0.998443619,1.440485717,0.905551784,1.229912788,1.060027089,1.02670462
0.926223263,0.868065252,12.00979162,1.027925266,1.034268911,0.89896305,1.045036214,1.006649204,0.988927556,1.185193497,1.059117107,0.961522051,0.82864451,0.95775433,1.198116625,0.997409739,0.849298958,1.157464829,0.987118787,0.721964135,9.880835676,0.997730788,0.999069182,0.9859464,1.112817208,0.855800863,0.990595286,1.000097256,0.982831868,1.021290462,0.998760899,1.008136365,1.521192284,1.410223524,0.935552406,1.943072656,1.03744057,1.392591725,1.027030973,1.023849755
1.150470696,0.974846323,-15.72622602,1.094869207,0.931408856,1.009277304,0.97374642,1.001322001,0.820376331,1.054543927,1.004152757,1.158429598,0.992571243,1.01796584,1.012870102,1.175554835,1.148115517,0.829597084,1.040899229,1.120422895,6.935866812,0.993247918,1.00717995,1.00054964,0.928480361,1.169912734,1.004197749,0.986597576,1.015506037,0.978729713,0.998531086,0.995391419,1.241181807,1.344102907,0.967378009,1.883238359,0.971184261,1.507036695,0.967262445,1.067139986
0.966458044,1.063282665,43.12843195,0.911549194,1.14284712,1.095713554,1.064711066,1.00998327,1.024927139,0.863182859,0.999782182,1.0989628,1.018502097,0.802828174,0.973512758,1.165792197,0.814687482,0.959748083,0.7234782,1.421820533,13.9998307,1.008054719,0.993901305,0.986881627,1.1598689,1.194309714,0.982730666,0.982745434,0.998518235,1.004540262,0.999849228,0.983341653,1.4954004,1.338458465,1.055374601,2.214041037,0.961588405,1.31174946,1.033418748,0.972897654
1.139513848,1.031494474,-37.67001842,1.005976862,1.111147564,1.037176861,1.188516094,0.885822976,0.847969915,1.058703575,0.967300715,1.075393689,1.055455578,0.925637251,0.87232942,0.998890399,1.000301724,0.969736067,0.846236899,0.885082911,2.658338138,0.997566223,1.0036449,0.991758573,1.164627305,1.107939159,1.00105114,0.990033151,0.986457909,0.998317423,0.986665735,1.005732402,1.482754649,1.513841101,0.965008959,1.576506681,0.959924227,1.244764855,0.924319549,1.022921207
1.076863306,0.976502038,27.49448602,0.979583234,1.156688385,0.97497032,1.040611041,0.923977227,0.97917389,1.057135201,1.035785629,1.025125743,0.929972676,0.946272233,0.943994551,1.013322514,0.861573326,1.167949463,0.822471969,0.704200478,4.488282269,0.998488173,0.99687258,1.026863226,1.109033992,0.933642041,1.003472115,1.009604091,0.975506162,1.020047207,1.017555118,0.996845915,1.367719275,1.191508183,0.931122897,2.515053532,0.936208448,1.043437376,1.049605691,1.046069165
1.135970722,0.882998637,-12.28896154,1.055071967,0.815548206,1.042942158,0.819773528,0.92486996,1.061856654,0.944307431,1.039189858,1.040611773,0.886219446,0.914171629,0.922243489,1.05025558,0.948407423,1.042231953,0.713420395,1.416075643,10.89555022,1.002661692,1.003180238,1.021135924,1.178705704,0.861165282,0.986296286,1.002240458,1.004236673,0.99058887,0.997911389,0.992541079,1.340202419,1.610710265,1.044617536,1.900245192,0.903549283,1.509314953,1.007302355,0.99723067
0.94320831,1.07967576,-20.31207564,0.986690172,0.99938976,1.112287743,0.949997268,0.918897133,0.985902709,1.164424665,1.000895274,1.143895199,0.979434515,1.035159205,0.986162544,1.186924027,1.097868297,1.057443946,0.854081376,0.724786894,10.24252818,0.990906494,1.008030719,1.010901781,1.05958611,1.139771859,1.00015208,1.007481679,1.015755659,1.001495407,1.009857928,0.997850617,1.529893532,1.58864291,0.96281037,1.445418028,1.009940304,1.430848897,1.048205261,0.985954151
0.815754663,0.918170054,-27.1705776,0.855667671,0.80578783,0.925132837,1.092304129,0.978938906,0.902897846,0.810028747,0.986970238,1.007653406,0.833454507,1.102501595,1.135556621,1.111479558,1.198587555,1.064682608,0.711159362,0.905654778,9.445183413,0.993628845,0.999660015,0.98475107,0.833352253,0.889475466,0.99323162,0.996741241,1.011454939,1.006198318,0.996838631,0.996466817,1.369657747,1.719091078,1.004442718,1.334420074,1.085080682,1.081661579,0.909589646,0.966266996
0.823344118,1.072482145,29.00118988,1.16941555,1.038759108,0.930893663,0.965185512,0.966213975,1.03170323,0.915151267,1.154707818,1.129654058,1.008173044,0.966287272,0.960158852,1.00012951,0.930300737,1.068326171,0.801225068,1.360606736,17.052408,0.993222443,1.005424864,0.977832131,1.119689931,0.998638356,0.996310757,1.009545908,1.023387416,1.006136633,1.012081833,0.996938046,1.315071551,1.546669682,1.083392291,1.572086448,0.953793939,1.032574459,0.982705538,1.032521087
0.908682137,0.947672417,-0.343470813,0.953742663,1.059445635,1.109239572,0.967069398,1.093357742,0.98914659,0.845500944,1.138909769,0.833924634,0.993110204,1.020375086,0.884373959,1.131985798,0.967292485,0.988813283,0.753315494,1.312878645,6.623926362,0.996340833,1.005748263,1.004565789,0.836362636,0.932997743,1.016844576,0.99392434,0.992697431,0.981687931,1.01381593,1.004211141,1.393739658,1.298431318,1.08594658,2.799132974,0.915136885,1.498248311,1.016948796,0.98100561
0.852170067,0.855813537,15.52134111,1.006942815,0.960448623,1.094074251,0.898724816,1.133064851,0.894573463,1.010401527,1.097003841,1.077705041,1.069222943,1.012604516,1.003460385,1.084280555,1.000666405,1.033962497,0.978196362,1.063738683,4.920406702,0.994039347,1.007810278,0.980076049,1.036366161,0.938494084,0.981665495,0.998201332,0.996794582,0.989640797,0.999356831,0.998316409,1.409573363,1.4257111,1.000411422,2.705292951,0.901246152,1.280649422,0.971479084,1.065569873
1.100944289,1.029124983,-33.97513594,1.031788212,1.073136895,1.047883092,1.084297405,1.033210729,0.981530781,0.901565351,1.118655283,1.127714592,0.827648283,0.896552468,0.834810046,1.035390409,1.003291163,0.854207735,1.118585032,0.71014741,10.53418129,0.999903434,1.004394855,0.98485811,1.141120496,0.900241095,0.983573672,0.993617494,0.995166501,0.990074615,0.98621829,1.016473105,1.44124393,1.38827107,0.922701489,1.419946527,1.0603215,1.354491521,0.923493598,1.031911647
0.924356112,1.148525004,17.3942169,1.023238819,0.97035531,0.957932278,1.141473669,0.9996589,0.940332468,0.813902569,0.886567751,1.004221884,1.192933946,0.929776129,1.094849326,1.173779061,1.106091981,1.044341644,1.064948544,0.94378189,12.31187045,0.999685295,0.998954984,0.981217618,1.101077151,0.880389046,1.006537738,0.991180949,1.014230021,0.992365738,1.012566066,0.995792752,1.291636548,1.275353917,0.937374275,3.045727456,0.951373549,1.264267062,1.047228626,1.054238074
0.994704862,1.182209632,-12.30892935,1.046891853,0.856412817,1.014404976,1.00491419,1.008202938,1.166166765,1.14552128,1.034307246,1.038245046,1.009843447,0.863476207,1.100897079,0.852449847,0.8385958,1.003839689,1.106948564,0.975670831,4.265418031,1.005531561,1.001189028,0.975935958,0.895441336,1.09773503,1.001307613,1.00472991,0.988284625,0.989836639,0.998596245,1.001075264,0.987285172,1.17322565,1.097802445,2.973237458,1.031831218,1.292953512,0.96491596,0.983062266
0.968667276,0.816543741,16.32250288,0.979103541,0.913321692,1.108698329,0.854334922,1.002630876,1.134107823,0.959677382,0.923295323,1.021252138,1.026277794,0.911821712,0.985368328,1.083528002,1.094656243,1.069832293,0.883912711,0.688744158,13.47330677,0.993530673,1.00306712,0.976103632,0.985941539,0.99814282,1.015689,1.007574507,1.000903112,1.014595801,0.993466045,1.006393847,1.178578086,1.010272573,1.088824275,1.833957683,0.91475445,1.479529603,0.965723106,0.987496775
1.020461193,1.02717367,-21.94673895,0.982067884,0.916400477,0.893580493,0.976490169,1.048522897,1.033935342,1.072183365,1.017365674,1.033154609,0.908014011,0.99149603,0.965306233,0.905100437,0.882759726,0.871252483,0.777017771,1.114899222,15.52968478,0.991539653,1.007948618,0.983804843,1.102624075,1.1470285,0.998284713,0.997003603,0.996254862,1.029095098,1.008175777,0.985591778,1.016680836,1.042381573,0.908743555,1.703968829,0.957780171,1.31153774,1.090017827,0.984590299
1.040306765,1.07822459,-3.177775309,1.039548121,1.160614348,0.875018294,1.006828372,0.97400447,1.09052297,1.084240284,0.943228974,0.952676971,0.900756115,1.115967772,0.996614179,1.059586806,1.056434904,0.96310293,0.966585023,0.989127859,8.10871904,0.995898025,1.00835116,1.026436239,1.087623798,1.058878443,0.990987741,0.994838165,1.008778718,1.016582319,0.995522203,1.008702441,1.480330992,1.084094099,1.0452003,1.404243303,0.919861749,1.058085429,1.029641367,0.916271911
0.956811722,1.118316022,-24.96751994,1.010834482,0.991820453,1.036469446,0.934074723,0.866577313,0.907278981,1.01114771,1.049077497,0.994006741,0.858146723,1.041836574,1.071816196,0.953945849,0.856233239,0.977713823,1.054620321,0.90032127,10.72097469,1.003433672,0.996117002,1.012247216,0.815334311,0.950090371,1.010940823,1.001707923,1.005703329,1.003008302,0.987788106,1.014552811,1.207531875,1.180285647,1.091116238,3.054257241,1.04828893,1.487731964,0.98809048,0.983789345
0.993839275,0.971012552,32.93266413,1.083714941,0.954963505,1.036970396,1.083831927,0.849582609,1.110264845,0.831977645,0.982621286,0.875104186,0.872214155,1.133527404,0.801151529,0.887627234,1.127607207,1.135042066,0.824143954,0.883803214,6.154650938,0.993419933,1.008850072,1.028740172,0.933037857,0.81401207,1.010687018,0.992247257,1.005305592,0.995207016,0.993683211,1.000933302,1.406574906,1.741171897,1.058225394,3.129387571,1.060561615,1.134393573,0.918736206,1.042414251
1.090270515,0.9007533,-8.540325202,0.916885109,0.863769106,1.053995569,0.957684855,1.139994943,0.951031077,1.155223871,1.131518065,0.930342535,0.933268068,0.937409663,0.951285263,0.905601644,1.013626213,0.900450284,0.916811504,1.333252737,3.368896076,0.996721897,0.990198358,0.974871954,0.912757063,1.173093989,1.002102304,0.993847801,1.004098681,0.987192367,1.006436595,1.003813078,1.46794766,1.537994627,1.052996533,2.772092812,0.950634898,1.162607635,0.941673635,1.057712819
1.15653511,0.944750202,46.01645872,1.078183121,0.810838283,0.888750871,0.853794194,1.063179537,1.106268509,0.978445299,0.966358815,1.074654559,0.919978304,0.82758837,1.114611538,0.916659316,1.116735216,0.849114829,0.817036055,1.127120588,4.379372064,0.990460917,0.991652233,1.012507044,1.055337822,0.855144755,0.993755422,0.994231805,1.007791677,1.000503709,0.995042002,0.982974277,1.341700246,1.43417018,0.989970186,1.48707471,1.069779877,1.455576058,0.925594473,0.960609303
0.893481028,0.997376046,28.92520134,1.037243909,1.013412778,1.084162869,1.161684646,1.005082394,0.911873286,0.856382332,0.915147548,0.880912805,0.886704052,0.934675942,0.818654198,0.969051517,0.99891178,0.838876636,1.013858492,0.955300263,3.152561453,1.006651748,1.002949231,0.982341755,0.949882683,0.830784301,0.988171366,0.991773261,1.002763082,0.996164399,0.999094991,0.985704655,1.252682676,1.739164388,0.90393233,1.778990181,0.91452312,1.043342503,0.964650875,1.081817906
0.895550653,1.104831455,28.27476099,0.968926103,0.978310572,0.907508097,0.993097466,0.933605317,1.005279613,0.953096296,0.915485081,1.101468623,1.10004942,1.142643761,0.956138108,1.172883152,0.901246775,0.941125243,1.115807325,1.255873431,2.964945186,1.008725833,0.997752577,1.009349132,1.18607975,1.11821996,0.996766978,1.008043225,0.988684582,1.000165023,0.993492964,0.990228962,1.240594745,1.545640447,1.092924776,2.412180679,0.969082116,1.587534254,1.056851911,1.029941007
1.013858425,0.975947376,15.11072071,1.073578532,0.921280531,1.026258024,0.915199719,0.869417905,0.969543142,0.855369932,1.051500977,0.962018045,0.853994846,0.925117121,0.922903337,1.037517294,0.80694785,1.0592761,0.858955702,0.593591932,12.73238724,1.006673585,1.00339074,1.024466271,0.838599585,1.183980686,1.003423064,1.002812742,0.996744063,0.986494636,0.998341852,0.991778263,1.418966684,1.404088565,0.941724091,2.093407036,0.936658602,1.564055846,0.93258529,0.996922073
0.974571952,1.07537949,29.93875256,1.047257188,0.963421633,0.936069787,0.892465663,0.960213998,0.924196747,0.99277348,1.165698248,1.000617382,0.884351135,1.022824095,1.012689952,0.960337666,0.963862913,1.096820004,0.861730679,0.631395787,13.48931968,0.994677484,0.990455285,0.977985868,1.148826493,1.015755312,0.996899015,1.002129692,0.990318402,0.98106565,1.003962263,0.991490898,1.369817107,1.065935161,1.093937609,1.052115792,0.947217113,1.259753509,0.941117985,0.951615444
0.997489492,1.162639189,-16.68136128,0.966476603,1.17460589,0.940637988,1.034199708,1.079065681,1.015072638,1.049604656,0.987150484,0.861238497,0.880350861,0.899363645,0.924598695,0.981324064,1.082663398,0.8607024,0.787961584,0.829928102,1.67797557,0.99886166,0.990814099,1.014279225,0.917037182,1.03725038,0.99040803,1.007459018,1.003945664,1.009602365,0.993944633,1.011619155,1.517742247,1.532841837,0.9510627,2.714412996,1.061189757,1.556344648,0.946407399,0.968646669
1.050523928,1.090933929,0.717684063,1.145168036,1.087900942,1.115151645,0.98498662,1.008436926,0.982565774,0.874068286,1.070119717,0.900537892,1.050592802,0.998934347,0.971553631,0.825251446,0.897100145,0.976925506,0.82310426,1.092393076,8.038375505,1.004473074,1.005843871,0.985476886,0.955577664,1.194563447,1.009454022,1.002743984,0.97553807,1.006636596,1.0005112,1.007841803,1.546561042,1.163220779,0.980943708,1.416378349,0.940460959,1.006088678,0.9943108,1.003608214
1.069584216,0.999107651,-41.52697307,0.943019235,1.013489299,1.044173568,1.193707907,1.024833209,0.853167302,1.178114927,0.991244229,0.995893597,0.919700136,1.17052619,0.893633192,0.979202137,1.162333684,1.019587534,0.757886457,1.003560988,6.20962138,0.993968865,1.005592103,0.983778013,1.17917301,1.162769176,1.006557932,0.99291095,0.998798165,0.9975311,1.015498632,1.008436142,1.179758477,1.550462452,0.93834323,2.020044444,0.976034856,1.509023198,1.061822125,1.071531027
1.038126489,1.03542645,40.72436733,0.892009766,1.043585314,1.058614095,1.060034727,1.133929894,1.031978197,0.931255334,1.138055051,0.889398944,0.870987369,1.021019303,0.80502904,0.85831152,0.877398829,1.16523101,1.080142389,0.588867411,11.0911765,0.996862703,0.990251432,0.977433932,1.153135585,1.036448101,0.999114373,0.986930287,1.009282529,1.003810081,0.994479472,1.003271182,1.194431105,1.11711232,0.924160921,3.039311528,1.030747745,1.234767975,1.005615858,1.011199776
1.002513217,1.007143696,-0.090222936,0.91830809,0.920731617,0.964023284,1.074565412,0.99616059,0.914021969,1.116519231,0.968521025,1.068854879,0.989292306,1.009262849,1.021745907,0.976319403,1.06385506,0.807205586,0.772683454,1.098649356,15.92140484,0.992167,0.992750415,0.972592655,0.944181526,1.055129083,0.988918776,1.011395056,0.985152647,1.010007503,0.997141186,0.992689551,1.552792433,1.132055466,0.946768433,1.272063053,1.062894526,1.325174165,0.983640811,1.022092034
1.023354416,1.076197034,3.562552022,1.029843776,0.947402413,1.085575247,0.939262091,1.133623697,1.121725539,1.031044946,1.078051286,0.980914784,1.028351999,0.891103079,0.963703836,1.032700487,1.146465369,0.992312047,1.049473277,1.371762824,9.299503384,1.000744358,1.007058382,0.983050394,1.035226192,0.800462128,1.011375701,0.990273883,1.004188498,1.029393894,1.003120217,0.994849911,1.091917812,1.147895112,0.965849351,1.300238269,0.915864269,1.065697193,0.976433578,0.915213922
0.944875889,1.155747651,-9.844507229,0.876563353,1.031417312,1.049029647,0.907342443,1.163645596,1.178970249,0.992837633,0.974335052,1.126302479,1.07480976,1.065920403,0.856860333,1.022589054,0.962694113,1.061347454,1.023781095,1.007496655,8.662447301,0.991924045,1.004999177,1.01854002,0.952966676,0.997617525,1.007503094,0.991160371,0.994561404,1.002684644,0.995001379,1.015226386,1.51141803,1.44927559,1.097347158,2.837080846,1.068284011,1.351157135,0.944571406,1.040219264
0.937180204,0.865099769,26.67278385,1.133570155,0.949482714,1.044643492,0.95495713,1.034928069,0.986134405,0.952293493,0.977988611,0.985082169,0.921323894,1.060171085,1.084224377,1.035260515,1.060641029,0.807489459,1.127089407,0.628446626,6.134452302,1.004429091,1.00214288,0.972761888,0.923721315,1.105613347,0.997415386,1.008791516,0.993476447,0.978374758,0.996807565,1.019957389,1.302145646,1.341469936,1.080121753,2.484927606,1.03033905,1.293330616,0.985944399,0.9488464
1.089767124,1.152944416,24.23885555,1.014625025,1.022616185,1.16546295,0.932285201,1.016890917,1.054096801,0.936337701,1.030041778,0.836794476,1.042519373,1.085176605,0.832953328,1.090406118,1.084198667,0.975435844,0.824527975,0.641577751,9.564984019,1.000589308,1.004185268,1.013465539,1.195997926,0.870498822,0.997553631,1.013108623,1.002240248,1.019651488,1.003707308,1.000680254,1.057726678,1.223030696,0.923474309,3.034206028,0.909539692,1.320826544,1.056263309,0.976828941
1.195137627,1.061841574,43.69002192,0.976054373,0.833282372,0.892963904,1.066060672,1.158738254,1.102553243,0.852187715,0.859917693,1.182887954,0.871839605,1.01677971,0.84865257,1.169820816,0.923620279,1.192637772,0.986382933,1.210880292,13.70307798,1.002794225,0.997080188,1.015747584,1.157663105,0.92093525,0.997782199,0.998660762,1.006953227,0.991123659,0.98420556,0.998282591,1.066873621,1.470058651,0.906598374,2.496558265,0.913428563,1.084374606,1.020657504,0.985175127
1.190869883,1.139703886,-38.41684147,1.14060436,0.995404316,1.064573248,1.002873507,0.867056149,1.029545025,1.066426712,1.100953094,1.063572867,0.990641928,0.992134386,0.985828212,0.862848681,1.127162889,1.068241048,1.100981718,0.784379742,17.48048974,1.009831633,1.008379528,1.028639331,1.160163363,1.050646995,1.009196788,1.003193436,1.002254373,1.006928901,0.981432872,0.987462525,1.422212784,1.775075698,0.960351636,2.463233253,1.028135271,1.153074168,1.057785349,0.982426999
0.871227065,0.974609142,-19.83808953,0.992492223,1.12221081,1.160776645,1.018930476,0.979581254,1.09554214,1.050388284,1.076355941,1.072454318,0.949022516,1.050777786,1.02057953,0.956821913,1.007580486,1.030966121,0.816810553,0.578158935,9.414305336,1.005235381,1.004931602,1.012687368,1.002541389,0.929772664,0.991252545,0.993429827,0.978676246,0.979199829,0.981379657,0.999527093,1.533424668,1.760153293,0.922122897,2.373983327,1.03861017,1.169100193,0.91476913,0.98965831
0.894017558,0.996106674,-29.83817272,0.932299193,0.977347179,0.956385759,0.939920651,1.184607803,0.879148967,1.040869184,1.061426945,0.877913717,1.179581106,1.115411217,0.920415957,0.959290167,1.001076703,0.853145985,1.007882939,1.005576891,11.02513087,1.000619485,0.994987093,0.99866019,0.827693259,1.027243065,1.011831455,1.005107337,1.016236833,1.00892285,1.016602261,0.990994925,1.388142049,1.512648704,0.990953642,1.024592853,1.043280754,1.141782266,1.079935155,0.998434111
