fission1,capture1,scat11,scat12,fission2,capture2,scat21,scat22,k
6.54293E-03,9.16645E-03,4.81148E-01,1.49061E-02,1.30067E-01,8.10065E-02,1.49173E-03,1.12518E+00,1.262198
6.49773E-03,9.32472E-03,4.87465E-01,1.50926E-02,1.30549E-01,8.12786E-02,1.52097E-03,1.12974E+00,1.254936
6.43731E-03,9.46022E-03,4.94127E-01,1.56368E-02,1.29972E-01,8.11873E-02,1.50105E-03,1.12425E+00,1.24998
6.34968E-03,9.39141E-03,4.93348E-01,1.55942E-02,1.29105E-01,8.06702E-02,1.48939E-03,1.12428E+00,1.249009
6.33534E-03,9.47099E-03,4.97564E-01,1.55805E-02,1.29616E-01,8.08240E-02,1.50593E-03,1.12935E+00,1.246206
6.38478E-03,9.43662E-03,4.99635E-01,1.56280E-02,1.30019E-01,8.12951E-02,1.52245E-03,1.13076E+00,1.247902
6.41112E-03,9.40299E-03,4.94794E-01,1.56278E-02,1.30627E-01,8.09783E-02,1.50156E-03,1.12410E+00,1.259232
6.45435E-03,9.34337E-03,4.93350E-01,1.53052E-02,1.30941E-01,8.10710E-02,1.51432E-03,1.13315E+00,1.260713
6.46557E-03,9.39089E-03,4.95985E-01,1.54438E-02,1.30722E-01,8.08155E-02,1.51216E-03,1.13263E+00,1.262168
6.38800E-03,9.36791E-03,4.94946E-01,1.54911E-02,1.30482E-01,8.06464E-02,1.50703E-03,1.12794E+00,1.261129
6.34971E-03,9.39538E-03,4.95501E-01,1.56858E-02,1.29876E-01,8.11377E-02,1.49285E-03,1.12126E+00,1.250259
6.33310E-03,9.50430E-03,4.95909E-01,1.56979E-02,1.29633E-01,8.09985E-02,1.48751E-03,1.12349E+00,1.244171
6.46300E-03,9.36937E-03,4.93085E-01,1.53403E-02,1.30079E-01,8.07373E-02,1.50618E-03,1.13184E+00,1.25778
6.47837E-03,9.35170E-03,4.90589E-01,1.53207E-02,1.30163E-01,8.10611E-02,1.50275E-03,1.12479E+00,1.255717
6.37416E-03,9.31573E-03,4.87914E-01,1.51283E-02,1.29276E-01,8.10601E-02,1.50860E-03,1.12675E+00,1.24384
6.37410E-03,9.33051E-03,4.94885E-01,1.56600E-02,1.29271E-01,8.07509E-02,1.49725E-03,1.12853E+00,1.254275
6.35650E-03,9.37722E-03,4.93648E-01,1.54852E-02,1.31588E-01,8.10382E-02,1.50161E-03,1.12628E+00,1.262917
6.42131E-03,9.42855E-03,4.91562E-01,1.54325E-02,1.30803E-01,8.12440E-02,1.50286E-03,1.12678E+00,1.25368
6.42673E-03,9.31186E-03,4.95654E-01,1.55033E-02,1.30255E-01,8.09936E-02,1.51838E-03,1.13179E+00,1.259703
6.50292E-03,9.37279E-03,4.89332E-01,1.53336E-02,1.29087E-01,8.09477E-02,1.50474E-03,1.12547E+00,1.249011
6.34990E-03,9.41206E-03,4.89700E-01,1.54222E-02,1.29832E-01,8.14778E-02,1.50672E-03,1.12624E+00,1.24127
6.48212E-03,9.40192E-03,4.90087E-01,1.52413E-02,1.29858E-01,8.10855E-02,1.52201E-03,1.12965E+00,1.249522
6.44557E-03,9.34963E-03,4.87422E-01,1.52073E-02,1.30081E-01,8.11275E-02,1.50334E-03,1.12427E+00,1.251449
6.36769E-03,9.41401E-03,4.94114E-01,1.54765E-02,1.28782E-01,8.08816E-02,1.49999E-03,1.12703E+00,1.241874
6.43480E-03,9.32287E-03,4.86758E-01,1.51704E-02,1.30421E-01,8.08987E-02,1.49893E-03,1.12666E+00,1.257253
6.39708E-03,9.33565E-03,4.93764E-01,1.54294E-02,1.29228E-01,8.10089E-02,1.50249E-03,1.12819E+00,1.248255
6.38083E-03,9.43726E-03,4.90061E-01,1.53403E-02,1.29382E-01,8.10969E-02,1.50006E-03,1.12337E+00,1.241315
6.38745E-03,9.50404E-03,5.00298E-01,1.56729E-02,1.30576E-01,8.13008E-02,1.51984E-03,1.12975E+00,1.249442
6.42762E-03,9.38877E-03,4.92207E-01,1.54383E-02,1.30299E-01,8.10033E-02,1.50483E-03,1.12767E+00,1.25513
6.31557E-03,9.46561E-03,4.96898E-01,1.55753E-02,1.29779E-01,8.08975E-02,1.50269E-03,1.12735E+00,1.245976
6.41128E-03,9.34445E-03,4.94193E-01,1.55181E-02,1.29082E-01,8.08749E-02,1.51750E-03,1.13043E+00,1.250075
6.47791E-03,9.42419E-03,4.92013E-01,1.54577E-02,1.30388E-01,8.09785E-02,1.49635E-03,1.12397E+00,1.256661
6.40036E-03,9.35406E-03,4.89323E-01,1.52129E-02,1.29501E-01,8.11249E-02,1.51062E-03,1.13046E+00,1.245064
6.36070E-03,9.38524E-03,4.93139E-01,1.54279E-02,1.30020E-01,8.10611E-02,1.50481E-03,1.12865E+00,1.249626
6.45502E-03,9.25925E-03,4.88334E-01,1.51336E-02,1.31283E-01,8.11578E-02,1.51262E-03,1.12879E+00,1.264227
6.46556E-03,9.30264E-03,4.89379E-01,1.52327E-02,1.31335E-01,8.07748E-02,1.50343E-03,1.12810E+00,1.268933
6.37730E-03,9.37901E-03,4.96624E-01,1.56578E-02,1.30180E-01,8.07848E-02,1.50289E-03,1.12940E+00,1.258466
6.33951E-03,9.37199E-03,4.94068E-01,1.56055E-02,1.29335E-01,8.08346E-02,1.50299E-03,1.12683E+00,1.249446
6.35651E-03,9.39823E-03,4.94470E-01,1.54671E-02,1.29929E-01,8.11362E-02,1.50215E-03,1.12668E+00,1.247751
6.38840E-03,9.50074E-03,4.90947E-01,1.54356E-02,1.28912E-01,8.13175E-02,1.49589E-03,1.12368E+00,1.233542
6.45701E-03,9.22929E-03,4.81664E-01,1.48695E-02,1.28685E-01,8.12469E-02,1.49993E-03,1.12496E+00,1.241385
6.44089E-03,9.33355E-03,4.88800E-01,1.52796E-02,1.29932E-01,8.09213E-02,1.49081E-03,1.12449E+00,1.254508
6.44447E-03,9.49764E-03,4.90851E-01,1.54460E-02,1.30981E-01,8.09675E-02,1.49393E-03,1.12384E+00,1.256049
6.44550E-03,9.37412E-03,4.90490E-01,1.52392E-02,1.29219E-01,8.08880E-02,1.50463E-03,1.12971E+00,1.246989
6.37267E-03,9.52320E-03,4.95421E-01,1.55428E-02,1.30531E-01,8.11474E-02,1.50489E-03,1.12751E+00,1.247586
6.27304E-03,9.33450E-03,4.92103E-01,1.54999E-02,1.28755E-01,8.08196E-02,1.49805E-03,1.12679E+00,1.242926
6.41830E-03,9.50517E-03,4.95410E-01,1.55264E-02,1.29467E-01,8.11837E-02,1.51045E-03,1.13047E+00,1.241595
6.36710E-03,9.61412E-03,4.98089E-01,1.55768E-02,1.30518E-01,8.13596E-02,1.51868E-03,1.13022E+00,1.240608
6.42257E-03,9.36237E-03,4.91514E-01,1.54303E-02,1.29984E-01,8.13719E-02,1.51139E-03,1.12648E+00,1.249289
6.53593E-03,9.23485E-03,4.81085E-01,1.49682E-02,1.29961E-01,8.09670E-02,1.49674E-03,1.12337E+00,1.258819
6.41662E-03,9.32382E-03,4.90158E-01,1.51615E-02,1.29211E-01,8.09744E-02,1.51802E-03,1.12996E+00,1.246133
6.34711E-03,9.37034E-03,4.88465E-01,1.51965E-02,1.28876E-01,8.08217E-02,1.50167E-03,1.12556E+00,1.240723
6.31284E-03,9.49945E-03,4.97277E-01,1.55391E-02,1.29666E-01,8.07559E-02,1.50298E-03,1.12867E+00,1.244499
6.30856E-03,9.46128E-03,4.96164E-01,1.58328E-02,1.30824E-01,8.09643E-02,1.48058E-03,1.12125E+00,1.256785
6.38912E-03,9.36884E-03,4.93856E-01,1.54568E-02,1.29926E-01,8.09016E-02,1.51084E-03,1.12953E+00,1.253227
6.44488E-03,9.35823E-03,4.93080E-01,1.54488E-02,1.30458E-01,8.08308E-02,1.50560E-03,1.12684E+00,1.260892
6.34232E-03,9.50721E-03,4.96887E-01,1.55847E-02,1.29275E-01,8.07636E-02,1.50752E-03,1.12873E+00,1.242867
6.45958E-03,9.37706E-03,4.93577E-01,1.53497E-02,1.31247E-01,8.11691E-02,1.52061E-03,1.13280E+00,1.26093
6.32931E-03,9.51751E-03,4.96666E-01,1.56072E-02,1.29593E-01,8.11096E-02,1.51065E-03,1.12943E+00,1.240346
6.44411E-03,9.40528E-03,4.92808E-01,1.54046E-02,1.29906E-01,8.11526E-02,1.51492E-03,1.12860E+00,1.249657
6.44327E-03,9.29465E-03,4.88155E-01,1.51982E-02,1.30286E-01,8.09955E-02,1.49396E-03,1.12261E+00,1.257267
6.48889E-03,9.27941E-03,4.89638E-01,1.51909E-02,1.29340E-01,8.08570E-02,1.51275E-03,1.12847E+00,1.254251
6.39638E-03,9.42839E-03,4.91983E-01,1.53648E-02,1.29678E-01,8.10712E-02,1.51422E-03,1.13039E+00,1.24523
6.46686E-03,9.37434E-03,4.94787E-01,1.54086E-02,1.29810E-01,8.08233E-02,1.50469E-03,1.13142E+00,1.255524
6.50805E-03,9.27275E-03,4.81803E-01,1.49504E-02,1.30391E-01,8.12220E-02,1.49421E-03,1.12315E+00,1.255582
6.30515E-03,9.42086E-03,5.00288E-01,1.58413E-02,1.30509E-01,8.10211E-02,1.49911E-03,1.12798E+00,1.255609
6.45478E-03,9.43796E-03,4.99022E-01,1.55879E-02,1.30707E-01,8.08438E-02,1.52326E-03,1.13256E+00,1.26089
6.41166E-03,9.29546E-03,4.89729E-01,1.53631E-02,1.29223E-01,8.06553E-02,1.50212E-03,1.12759E+00,1.254249
6.43962E-03,9.25554E-03,4.86658E-01,1.52528E-02,1.30798E-01,8.10824E-02,1.49132E-03,1.12021E+00,1.262742
6.45413E-03,9.29034E-03,4.87413E-01,1.53708E-02,1.29862E-01,8.09282E-02,1.48868E-03,1.12184E+00,1.257959
6.29656E-03,9.34287E-03,4.92532E-01,1.53858E-02,1.28868E-01,8.08437E-02,1.49608E-03,1.12550E+00,1.242447
6.27153E-03,9.48900E-03,4.96672E-01,1.57934E-02,1.29671E-01,8.09226E-02,1.49693E-03,1.12584E+00,1.244997
6.50651E-03,9.26707E-03,4.90148E-01,1.53027E-02,1.30062E-01,8.07746E-02,1.51155E-03,1.13123E+00,1.263698
6.35025E-03,9.44142E-03,4.93532E-01,1.54115E-02,1.30579E-01,8.11520E-02,1.50395E-03,1.12832E+00,1.24925
6.36009E-03,9.39215E-03,4.90457E-01,1.53618E-02,1.29807E-01,8.11584E-02,1.49888E-03,1.12493E+00,1.24551
6.50096E-03,9.30565E-03,4.85862E-01,1.51074E-02,1.31334E-01,8.13817E-02,1.49880E-03,1.12402E+00,1.261001
6.37729E-03,9.34574E-03,4.91146E-01,1.54395E-02,1.30453E-01,8.11538E-02,1.50433E-03,1.12723E+00,1.254641
6.47748E-03,9.32398E-03,4.86192E-01,1.51100E-02,1.30348E-01,8.09713E-02,1.49553E-03,1.12352E+00,1.256652
6.41896E-03,9.39184E-03,4.90375E-01,1.51605E-02,1.30131E-01,8.12277E-02,1.51472E-03,1.12921E+00,1.246661
6.47739E-03,9.30540E-03,4.88195E-01,1.51243E-02,1.30624E-01,8.12063E-02,1.51192E-03,1.12727E+00,1.257013
6.39291E-03,9.53753E-03,4.97482E-01,1.56513E-02,1.30177E-01,8.11887E-02,1.51055E-03,1.12782E+00,1.246024
6.40137E-03,9.40855E-03,4.93278E-01,1.54516E-02,1.29912E-01,8.08274E-02,1.50624E-03,1.12595E+00,1.252448
6.41522E-03,9.36904E-03,4.93989E-01,1.55585E-02,1.29572E-01,8.09349E-02,1.49996E-03,1.12888E+00,1.252625
6.40461E-03,9.45852E-03,4.94307E-01,1.55148E-02,1.30426E-01,8.10276E-02,1.50573E-03,1.12675E+00,1.252392
6.39596E-03,9.43709E-03,4.92113E-01,1.54465E-02,1.29732E-01,8.12914E-02,1.50467E-03,1.12549E+00,1.243713
6.32733E-03,9.56355E-03,4.96435E-01,1.55835E-02,1.30020E-01,8.13400E-02,1.50996E-03,1.12625E+00,1.238105
6.44248E-03,9.28504E-03,4.88418E-01,1.51129E-02,1.29137E-01,8.08330E-02,1.51056E-03,1.12928E+00,1.249692
6.38573E-03,9.54683E-03,4.98152E-01,1.56459E-02,1.30301E-01,8.09050E-02,1.49211E-03,1.12465E+00,1.24964
6.40307E-03,9.43088E-03,4.97457E-01,1.55552E-02,1.29528E-01,8.13688E-02,1.51658E-03,1.13132E+00,1.243325
6.35818E-03,9.47720E-03,4.94313E-01,1.55814E-02,1.29268E-01,8.08789E-02,1.50220E-03,1.12838E+00,1.243507
6.48474E-03,9.36344E-03,4.91808E-01,1.54090E-02,1.29887E-01,8.10837E-02,1.50893E-03,1.12800E+00,1.25421
6.34307E-03,9.47641E-03,4.94447E-01,1.55586E-02,1.30194E-01,8.11189E-02,1.49907E-03,1.12482E+00,1.246777
6.44065E-03,9.38945E-03,4.93582E-01,1.54074E-02,1.31403E-01,8.12214E-02,1.51421E-03,1.13135E+00,1.260898
6.34204E-03,9.46263E-03,4.99122E-01,1.57921E-02,1.28801E-01,8.08389E-02,1.49899E-03,1.12640E+00,1.243447
6.51738E-03,9.19527E-03,4.78684E-01,1.48368E-02,1.30370E-01,8.09701E-02,1.48674E-03,1.12339E+00,1.261353
6.39472E-03,9.26473E-03,4.89211E-01,1.53292E-02,1.29530E-01,8.07071E-02,1.50400E-03,1.12698E+00,1.25637
6.39044E-03,9.38539E-03,4.89669E-01,1.54713E-02,1.28737E-01,8.07505E-02,1.49209E-03,1.12590E+00,1.245454
6.53603E-03,9.36948E-03,4.86501E-01,1.51665E-02,1.30461E-01,8.13790E-02,1.49051E-03,1.12061E+00,1.253468
6.39602E-03,9.37574E-03,4.93133E-01,1.53602E-02,1.29425E-01,8.10696E-02,1.51086E-03,1.12889E+00,1.245943
6.43318E-03,9.33707E-03,4.94567E-01,1.54685E-02,1.30866E-01,8.10254E-02,1.50712E-03,1.12955E+00,1.262488
6.33725E-03,9.38172E-03,4.94855E-01,1.57117E-02,1.29575E-01,8.08707E-02,1.49543E-03,1.12377E+00,1.251786
6.37524E-03,9.36204E-03,4.94047E-01,1.53615E-02,1.30916E-01,8.10110E-02,1.51027E-03,1.12989E+00,1.257869
6.48010E-03,9.37267E-03,4.88536E-01,1.52725E-02,1.29889E-01,8.14200E-02,1.50218E-03,1.12638E+00,1.247625
6.38787E-03,9.40203E-03,4.92183E-01,1.53543E-02,1.29899E-01,8.13224E-02,1.51809E-03,1.12678E+00,1.244724
6.40325E-03,9.53072E-03,4.99793E-01,1.57058E-02,1.30525E-01,8.11485E-02,1.50649E-03,1.12843E+00,1.250679
6.42025E-03,9.32247E-03,4.87812E-01,1.51665E-02,1.30206E-01,8.12982E-02,1.50122E-03,1.12738E+00,1.250108
6.46856E-03,9.36551E-03,4.93730E-01,1.54824E-02,1.29608E-01,8.06842E-02,1.49481E-03,1.12654E+00,1.257256
6.50795E-03,9.31098E-03,4.87964E-01,1.52370E-02,1.29823E-01,8.09192E-02,1.49476E-03,1.12540E+00,1.257039
6.42940E-03,9.39177E-03,4.90984E-01,1.52892E-02,1.30494E-01,8.11372E-02,1.51253E-03,1.12762E+00,1.252757
6.48155E-03,9.20475E-03,4.84561E-01,1.50189E-02,1.29301E-01,8.07055E-02,1.50166E-03,1.12891E+00,1.257029
6.48518E-03,9.26830E-03,4.88623E-01,1.51614E-02,1.30510E-01,8.10001E-02,1.51373E-03,1.12858E+00,1.261423
6.41597E-03,9.37894E-03,4.90371E-01,1.54417E-02,1.30865E-01,8.10959E-02,1.49546E-03,1.12496E+00,1.258428
6.38159E-03,9.35496E-03,4.93959E-01,1.55883E-02,1.29168E-01,8.06954E-02,1.50345E-03,1.12933E+00,1.252213
6.49263E-03,9.27361E-03,4.86023E-01,1.50971E-02,1.29913E-01,8.09921E-02,1.49902E-03,1.12546E+00,1.256157
6.41313E-03,9.47834E-03,4.95670E-01,1.55193E-02,1.29976E-01,8.11839E-02,1.50289E-03,1.12674E+00,1.246512
6.32457E-03,9.43035E-03,4.99001E-01,1.56547E-02,1.29883E-01,8.12068E-02,1.50499E-03,1.12630E+00,1.246251
6.37613E-03,9.44790E-03,4.96248E-01,1.56301E-02,1.30567E-01,8.10752E-02,1.49933E-03,1.12831E+00,1.253943
6.36629E-03,9.38977E-03,4.89702E-01,1.54931E-02,1.30019E-01,8.10805E-02,1.49301E-03,1.12381E+00,1.250316
6.42064E-03,9.33316E-03,4.87236E-01,1.53338E-02,1.30918E-01,8.11814E-02,1.49310E-03,1.12383E+00,1.258794
6.40051E-03,9.53581E-03,4.96423E-01,1.56150E-02,1.30103E-01,8.12788E-02,1.49922E-03,1.12311E+00,1.244279
6.44344E-03,9.39160E-03,4.88596E-01,1.54778E-02,1.28720E-01,8.07054E-02,1.48751E-03,1.12243E+00,1.247811
6.43416E-03,9.43206E-03,4.94834E-01,1.54936E-02,1.30112E-01,8.10714E-02,1.50688E-03,1.13176E+00,1.25173
6.41443E-03,9.50090E-03,4.94059E-01,1.54900E-02,1.29971E-01,8.10077E-02,1.50310E-03,1.12752E+00,1.247102
6.46068E-03,9.21948E-03,4.82504E-01,1.49969E-02,1.30015E-01,8.11754E-02,1.50122E-03,1.12306E+00,1.254771
6.39970E-03,9.31658E-03,4.87979E-01,1.51871E-02,1.29508E-01,8.12882E-02,1.49992E-03,1.12518E+00,1.244705
6.37123E-03,9.34890E-03,4.92065E-01,1.55141E-02,1.30012E-01,8.11138E-02,1.49104E-03,1.12379E+00,1.252449
6.38990E-03,9.46037E-03,4.96726E-01,1.54954E-02,1.29946E-01,8.09965E-02,1.51002E-03,1.12857E+00,1.248176
6.43665E-03,9.34029E-03,4.92207E-01,1.53337E-02,1.30721E-01,8.10522E-02,1.51392E-03,1.13110E+00,1.259115
6.42492E-03,9.35977E-03,4.93298E-01,1.55031E-02,1.30540E-01,8.10177E-02,1.50632E-03,1.12836E+00,1.259086
6.36404E-03,9.36870E-03,4.93659E-01,1.55003E-02,1.30862E-01,8.08838E-02,1.50685E-03,1.13030E+00,1.260213
6.46234E-03,9.48515E-03,4.94091E-01,1.56125E-02,1.30760E-01,8.12828E-02,1.49955E-03,1.12261E+00,1.254213
6.41118E-03,9.39811E-03,4.90331E-01,1.52883E-02,1.29927E-01,8.14340E-02,1.51589E-03,1.12664E+00,1.243814
6.32244E-03,9.49934E-03,4.96483E-01,1.55375E-02,1.29259E-01,8.10153E-02,1.50624E-03,1.12504E+00,1.238605
6.37698E-03,9.46616E-03,4.94251E-01,1.55330E-02,1.28994E-01,8.12086E-02,1.49677E-03,1.12258E+00,1.238111
6.44156E-03,9.31571E-03,4.89570E-01,1.52744E-02,1.29795E-01,8.11610E-02,1.51039E-03,1.12717E+00,1.251396
6.32496E-03,9.46736E-03,4.96930E-01,1.56895E-02,1.29657E-01,8.09646E-02,1.49227E-03,1.12632E+00,1.24617
6.37615E-03,9.37776E-03,4.96092E-01,1.54701E-02,1.30337E-01,8.12497E-02,1.50770E-03,1.12648E+00,1.251336
6.45525E-03,9.33746E-03,4.95694E-01,1.53620E-02,1.29320E-01,8.10543E-02,1.52443E-03,1.13444E+00,1.249721
6.44230E-03,9.32071E-03,4.87934E-01,1.50845E-02,1.29689E-01,8.12417E-02,1.50686E-03,1.12735E+00,1.246723
6.39278E-03,9.48016E-03,4.95319E-01,1.55666E-02,1.30359E-01,8.11670E-02,1.50143E-03,1.12474E+00,1.249373
6.29277E-03,9.44298E-03,4.98185E-01,1.56267E-02,1.29123E-01,8.12429E-02,1.50274E-03,1.12593E+00,1.237716
6.38949E-03,9.36966E-03,4.89913E-01,1.52643E-02,1.29008E-01,8.13472E-02,1.51363E-03,1.12619E+00,1.238136
6.36491E-03,9.55414E-03,4.94356E-01,1.55066E-02,1.29980E-01,8.09146E-02,1.49607E-03,1.12435E+00,1.243868
6.27178E-03,9.53751E-03,5.01039E-01,1.57662E-02,1.29240E-01,8.10423E-02,1.49714E-03,1.12500E+00,1.237466
6.31009E-03,9.40281E-03,4.99484E-01,1.56288E-02,1.29434E-01,8.13556E-02,1.51782E-03,1.13301E+00,1.241427
6.35977E-03,9.38220E-03,4.95734E-01,1.54658E-02,1.30413E-01,8.07046E-02,1.51687E-03,1.12866E+00,1.257613
6.40616E-03,9.42097E-03,4.92199E-01,1.56199E-02,1.30119E-01,8.11164E-02,1.50091E-03,1.12290E+00,1.252453
6.46975E-03,9.41761E-03,4.95015E-01,1.54718E-02,1.31143E-01,8.12186E-02,1.51605E-03,1.13006E+00,1.259602
6.31476E-03,9.44289E-03,4.95268E-01,1.54023E-02,1.28550E-01,8.14046E-02,1.51464E-03,1.12913E+00,1.229164
6.50613E-03,9.27792E-03,4.88573E-01,1.52188E-02,1.30169E-01,8.12299E-02,1.51540E-03,1.13091E+00,1.257218
6.43143E-03,9.38390E-03,4.94972E-01,1.55639E-02,1.30260E-01,8.09096E-02,1.50828E-03,1.13118E+00,1.258147
6.47396E-03,9.25560E-03,4.85236E-01,1.50355E-02,1.29927E-01,8.12022E-02,1.50722E-03,1.13077E+00,1.252977
6.48416E-03,9.35938E-03,4.95063E-01,1.54573E-02,1.30646E-01,8.08513E-02,1.51030E-03,1.13264E+00,1.263731
6.41927E-03,9.32353E-03,4.91933E-01,1.54473E-02,1.30987E-01,8.11328E-02,1.50127E-03,1.12762E+00,1.26195
6.39920E-03,9.40176E-03,4.96705E-01,1.53911E-02,1.30155E-01,8.10387E-02,1.51082E-03,1.12909E+00,1.251103
6.42515E-03,9.47180E-03,4.95932E-01,1.56677E-02,1.30637E-01,8.07589E-02,1.49781E-03,1.12828E+00,1.259659
6.48580E-03,9.28899E-03,4.80956E-01,1.50170E-02,1.29167E-01,8.09876E-02,1.48912E-03,1.12210E+00,1.248365
6.47396E-03,9.38749E-03,4.91141E-01,1.55275E-02,1.29334E-01,8.07050E-02,1.48854E-03,1.12434E+00,1.254655
6.38996E-03,9.45790E-03,4.91447E-01,1.54646E-02,1.30018E-01,8.09521E-02,1.49839E-03,1.12637E+00,1.248962
6.46184E-03,9.39453E-03,4.93168E-01,1.54672E-02,1.31185E-01,8.11926E-02,1.51701E-03,1.13019E+00,1.261047
6.42988E-03,9.35944E-03,4.85776E-01,1.51138E-02,1.30140E-01,8.09923E-02,1.48735E-03,1.12227E+00,1.251083
6.38406E-03,9.34951E-03,4.92575E-01,1.52271E-02,1.30374E-01,8.12396E-02,1.52036E-03,1.12844E+00,1.250014
6.38196E-03,9.24352E-03,4.90348E-01,1.52271E-02,1.29609E-01,8.12409E-02,1.51814E-03,1.13119E+00,1.249593
6.41478E-03,9.43578E-03,4.92497E-01,1.53316E-02,1.29326E-01,8.08131E-02,1.50633E-03,1.13054E+00,1.245616
6.34756E-03,9.41654E-03,4.96149E-01,1.55241E-02,1.28939E-01,8.08028E-02,1.50563E-03,1.13076E+00,1.243723
6.32248E-03,9.49292E-03,4.97616E-01,1.56375E-02,1.29557E-01,8.08764E-02,1.49834E-03,1.12789E+00,1.244341
6.37382E-03,9.40172E-03,4.99498E-01,1.56944E-02,1.30853E-01,8.08928E-02,1.50871E-03,1.13218E+00,1.261486
6.44572E-03,9.32978E-03,4.93216E-01,1.54084E-02,1.30327E-01,8.10775E-02,1.51102E-03,1.12683E+00,1.257786
6.33633E-03,9.35576E-03,4.91595E-01,1.55012E-02,1.29556E-01,8.13739E-02,1.50122E-03,1.12417E+00,1.243829
6.43773E-03,9.37647E-03,4.93465E-01,1.54460E-02,1.29900E-01,8.09325E-02,1.50773E-03,1.12983E+00,1.254098
6.43295E-03,9.44028E-03,4.91923E-01,1.54464E-02,1.30265E-01,8.08304E-02,1.50182E-03,1.12965E+00,1.254712
6.43984E-03,9.31765E-03,4.83820E-01,1.50258E-02,1.29613E-01,8.10056E-02,1.49873E-03,1.12280E+00,1.248214
6.47411E-03,9.31746E-03,4.87221E-01,1.50613E-02,1.31030E-01,8.11720E-02,1.50175E-03,1.12705E+00,1.258853
6.47694E-03,9.34559E-03,4.87340E-01,1.52394E-02,1.30534E-01,8.11960E-02,1.50188E-03,1.12782E+00,1.256036
6.36549E-03,9.31568E-03,4.88150E-01,1.53306E-02,1.30297E-01,8.10174E-02,1.48910E-03,1.12516E+00,1.254673
6.52665E-03,9.29548E-03,4.83404E-01,1.50411E-02,1.30537E-01,8.10435E-02,1.49573E-03,1.12416E+00,1.259728
6.43023E-03,9.33251E-03,4.95905E-01,1.56034E-02,1.31218E-01,8.12418E-02,1.50890E-03,1.12727E+00,1.264521
6.42738E-03,9.35970E-03,4.94934E-01,1.55838E-02,1.29842E-01,8.11196E-02,1.50185E-03,1.12955E+00,1.253725
6.43499E-03,9.27846E-03,4.95180E-01,1.53886E-02,1.29498E-01,8.07997E-02,1.51146E-03,1.13215E+00,1.256743
6.32877E-03,9.47742E-03,4.95541E-01,1.54786E-02,1.30088E-01,8.12251E-02,1.51367E-03,1.13052E+00,1.242871
6.33810E-03,9.45048E-03,4.97824E-01,1.55756E-02,1.30909E-01,8.12559E-02,1.51767E-03,1.12695E+00,1.25184
6.48069E-03,9.33462E-03,4.85757E-01,1.51178E-02,1.30913E-01,8.15309E-02,1.50366E-03,1.12669E+00,1.253799
6.49017E-03,9.36247E-03,4.89509E-01,1.51339E-02,1.30343E-01,8.12338E-02,1.51162E-03,1.12891E+00,1.252253
6.39070E-03,9.32478E-03,4.92487E-01,1.54058E-02,1.30178E-01,8.07317E-02,1.49675E-03,1.12747E+00,1.258891
6.46507E-03,9.27266E-03,4.87887E-01,1.51964E-02,1.30434E-01,8.06279E-02,1.50306E-03,1.12828E+00,1.264883
6.30559E-03,9.42612E-03,4.95138E-01,1.55516E-02,1.29139E-01,8.11165E-02,1.49536E-03,1.12579E+00,1.239706
6.40804E-03,9.30989E-03,4.87370E-01,1.53364E-02,1.30061E-01,8.12894E-02,1.49906E-03,1.12287E+00,1.251662
6.34284E-03,9.44547E-03,4.96436E-01,1.56722E-02,1.29765E-01,8.11188E-02,1.49862E-03,1.12372E+00,1.24668
6.34272E-03,9.35399E-03,4.94417E-01,1.55594E-02,1.28475E-01,8.09202E-02,1.50111E-03,1.12726E+00,1.242227
6.42707E-03,9.45413E-03,4.92412E-01,1.53894E-02,1.29227E-01,8.10931E-02,1.50433E-03,1.12551E+00,1.241868
6.36565E-03,9.48462E-03,4.98820E-01,1.57655E-02,1.30031E-01,8.09928E-02,1.49742E-03,1.12698E+00,1.25051
6.38571E-03,9.43621E-03,4.94458E-01,1.54149E-02,1.30992E-01,8.11060E-02,1.51893E-03,1.13004E+00,1.254661
6.42021E-03,9.56135E-03,4.94648E-01,1.55422E-02,1.30354E-01,8.12576E-02,1.51103E-03,1.12619E+00,1.244878
6.36597E-03,9.45199E-03,4.98060E-01,1.57559E-02,1.29757E-01,8.08569E-02,1.49945E-03,1.12914E+00,1.251565
6.38894E-03,9.48355E-03,4.95170E-01,1.55466E-02,1.30011E-01,8.12069E-02,1.50126E-03,1.12646E+00,1.245629
6.51113E-03,9.21744E-03,4.91271E-01,1.53145E-02,1.30280E-01,8.10700E-02,1.51284E-03,1.12871E+00,1.264705
6.49003E-03,9.37663E-03,4.87947E-01,1.52150E-02,1.30973E-01,8.13882E-02,1.50104E-03,1.12122E+00,1.255605
6.49320E-03,9.34527E-03,4.88674E-01,1.52128E-02,1.30992E-01,8.11038E-02,1.49621E-03,1.12573E+00,1.260901
6.22322E-03,9.60573E-03,5.05006E-01,1.58692E-02,1.29898E-01,8.09134E-02,1.51426E-03,1.12956E+00,1.24014
6.30068E-03,9.42823E-03,4.95567E-01,1.57087E-02,1.30394E-01,8.09825E-02,1.49831E-03,1.12600E+00,1.252824
6.39304E-03,9.38083E-03,4.91145E-01,1.53927E-02,1.29010E-01,8.11099E-02,1.50135E-03,1.12338E+00,1.242416
6.48164E-03,9.27214E-03,4.88054E-01,1.51963E-02,1.29662E-01,8.11302E-02,1.50933E-03,1.12966E+00,1.25355
